object_type,condition,label,frame_number,timestamp,point_id,x,y,z,range,velocity_radial,velocity_x,velocity_y,velocity_z,velocity_magnitude,is_moving,motion_type,snr,noise,peak_value,rcs,azimuth,elevation,doppler_idx,range_idx,condition_confidence
ball,moving,ball_moving,38,1.78667547,0,-0.032977675247432676,12.9799581075185,0.0,12.979999999999999,43.550000000000004,-0.1106454358263246,43.5498594439469,0.0,43.550000000000004,True,fast,9.040000000000003,10.0,39.040000000000006,-6.295690240470051,-0.14556884765625,0.0,335,295,1.0
ball,moving,ball_moving,38,1.78667547,1,0.0,1.98,0.0,1.98,6.210000000000008,0.0,6.210000000000008,0.0,6.210000000000008,True,fast,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,817,45,1.0
ball,moving,ball_moving,38,1.78667547,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,1.0
ball,moving,ball_moving,38,1.78667547,3,0.011043889792835207,6.775991000030788,0.0,6.776,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,21.448,10.0,51.448,-5.05856527939941,0.0933837890625,0.0,1084,154,1.0
ball,moving,ball_moving,38,1.78667547,4,0.0,0.044,0.0,0.044,8.689999999999998,0.0,8.689999999999998,0.0,8.689999999999998,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,913,1,1.0
ball,moving,ball_moving,38,1.78667547,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,1.0
ball,moving,ball_moving,38,1.78667547,6,0.11135874784718702,5.278825553972958,0.0,5.279999999999999,8.830000000000013,0.18623063323686798,8.828035916966153,0.0,8.830000000000013,True,fast,24.44,10.0,54.44,-6.328708973344433,1.20849609375,0.0,991,120,1.0
ball,moving,ball_moving,38,1.78667547,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,1.0
lock,moving,lock_moving,3,19.5155923,0,-0.040617051587244275,6.467872467444018,0.0,6.468,4.42,-0.027756241189798962,4.419912848809919,0.0,4.42,True,medium,22.064,10.0,52.064,-5.238674235544629,-0.35980224609375,0.0,34,147,1.0
lock,moving,lock_moving,3,19.5155923,1,0.0,0.7919999999999999,0.0,0.7919999999999999,36.79,0.0,36.79,0.0,36.79,True,fast,33.416,10.0,63.416,-28.569405824955084,0.0,0.0,283,18,1.0
lock,moving,lock_moving,3,19.5155923,2,0.0,17.555999999999997,0.0,17.555999999999997,5.8500000000000005,0.0,5.8500000000000005,0.0,5.8500000000000005,True,fast,5.0,10.0,35.0,-5.124307193856055,0.0,0.0,45,399,1.0
lock,moving,lock_moving,3,19.5155923,3,0.2303679767230171,37.83929875929653,0.0,37.839999999999996,1.039999999999992,0.006331466590695982,1.0399807269996855,0.0,1.039999999999992,True,slow,5.0,10.0,35.0,8.163893062105757,0.34881591796875,0.0,1008,860,1.0
lock,moving,lock_moving,3,19.5155923,4,0.0,0.044,0.0,0.044,9.340000000000003,0.0,9.340000000000003,0.0,9.340000000000003,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,918,1,1.0
lock,moving,lock_moving,3,19.5155923,5,0.0,0.264,0.0,0.264,0.78,0.0,0.78,0.0,0.78,True,slow,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,6,6,1.0
lock,moving,lock_moving,5,20.015586035,0,-0.03991259131596459,6.555878505971144,0.0,6.556,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,21.887999999999998,10.0,51.888,-5.183467468693301,-0.34881591796875,0.0,47,149,1.0
lock,moving,lock_moving,5,20.015586035,1,0.0,0.7919999999999999,0.0,0.7919999999999999,36.27,0.0,36.27,0.0,36.27,True,fast,33.416,10.0,63.416,-28.569405824955084,0.0,0.0,279,18,1.0
lock,moving,lock_moving,5,20.015586035,2,0.0,17.555999999999997,0.0,17.555999999999997,5.8500000000000005,0.0,5.8500000000000005,0.0,5.8500000000000005,True,fast,5.0,10.0,35.0,-5.124307193856055,0.0,0.0,45,399,1.0
lock,moving,lock_moving,5,20.015586035,3,0.2282250188000123,37.48730528246587,0.0,37.488,1.039999999999992,0.006331466590695982,1.0399807269996852,0.0,1.039999999999992,True,slow,5.0,10.0,35.0,8.00196872733244,0.34881591796875,0.0,1008,852,1.0
lock,moving,lock_moving,5,20.015586035,4,0.0,0.044,0.0,0.044,9.210000000000008,0.0,9.210000000000008,0.0,9.210000000000008,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,917,1,1.0
lock,moving,lock_moving,5,20.015586035,5,0.0,0.264,0.0,0.264,0.78,0.0,0.78,0.0,0.78,True,slow,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,6,6,1.0
lock,moving,lock_moving,6,20.265579835,0,-0.03991259131596459,6.555878505971144,0.0,6.556,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,21.887999999999998,10.0,51.888,-5.183467468693301,-0.34881591796875,0.0,47,149,1.0
lock,moving,lock_moving,6,20.265579835,1,0.0,0.7919999999999999,0.0,0.7919999999999999,37.31,0.0,37.31,0.0,37.31,True,fast,33.416,10.0,63.416,-28.569405824955084,0.0,0.0,287,18,1.0
lock,moving,lock_moving,6,20.265579835,2,0.0,17.555999999999997,0.0,17.555999999999997,5.8500000000000005,0.0,5.8500000000000005,0.0,5.8500000000000005,True,fast,5.0,10.0,35.0,-5.124307193856055,0.0,0.0,45,399,1.0
lock,moving,lock_moving,6,20.265579835,3,0.2301001069826415,37.795299574692706,0.0,37.796,1.039999999999992,0.006331466590695982,1.0399807269996855,0.0,1.039999999999992,True,slow,5.0,10.0,35.0,8.143734868796017,0.34881591796875,0.0,1008,859,1.0
lock,moving,lock_moving,6,20.265579835,4,0.0,0.044,0.0,0.044,9.340000000000003,0.0,9.340000000000003,0.0,9.340000000000003,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,918,1,1.0
lock,moving,lock_moving,6,20.265579835,5,0.0,0.264,0.0,0.264,0.78,0.0,0.78,0.0,0.78,True,slow,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,6,6,1.0
lock,moving,lock_moving,7,20.51558866,0,-0.03964472157558899,6.511879321367311,0.0,6.512,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,21.976,10.0,51.976,-5.2106862040236095,-0.34881591796875,0.0,47,148,1.0
lock,moving,lock_moving,7,20.51558866,1,0.0,0.7919999999999999,0.0,0.7919999999999999,37.96,0.0,37.96,0.0,37.96,True,fast,33.416,10.0,63.416,-28.569405824955084,0.0,0.0,292,18,1.0
lock,moving,lock_moving,7,20.51558866,2,0.0,17.688,0.0,17.688,5.8500000000000005,0.0,5.8500000000000005,0.0,5.8500000000000005,True,fast,5.0,10.0,35.0,-4.994915168924116,0.0,0.0,45,402,1.0
lock,moving,lock_moving,7,20.51558866,3,0.2287607582807635,37.575303651673536,0.0,37.576,1.039999999999992,0.006331466590695982,1.0399807269996852,0.0,1.039999999999992,True,slow,5.0,10.0,35.0,8.042591529015084,0.34881591796875,0.0,1008,854,1.0
lock,moving,lock_moving,7,20.51558866,4,0.0,0.044,0.0,0.044,9.079999999999998,0.0,9.079999999999998,0.0,9.079999999999998,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,916,1,1.0
lock,moving,lock_moving,7,20.51558866,5,0.0,0.264,0.0,0.264,0.78,0.0,0.78,0.0,0.78,True,slow,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,6,6,1.0
lock,moving,lock_moving,9,21.015599465,0,-0.039108982094837784,6.423880952159644,0.0,6.4239999999999995,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,22.152,10.0,52.152,-5.2674419052704735,-0.34881591796875,0.0,47,146,1.0
lock,moving,lock_moving,9,21.015599465,1,0.0,0.7919999999999999,0.0,0.7919999999999999,36.92,0.0,36.92,0.0,36.92,True,fast,33.416,10.0,63.416,-28.569405824955084,0.0,0.0,284,18,1.0
lock,moving,lock_moving,9,21.015599465,2,0.0,17.555999999999997,0.0,17.555999999999997,5.8500000000000005,0.0,5.8500000000000005,0.0,5.8500000000000005,True,fast,5.0,10.0,35.0,-5.124307193856055,0.0,0.0,45,399,1.0
lock,moving,lock_moving,9,21.015599465,3,0.2290286280211391,37.61930283627737,0.0,37.62,1.039999999999992,0.006331466590695982,1.0399807269996855,0.0,1.039999999999992,True,slow,5.0,10.0,35.0,8.062867362611627,0.34881591796875,0.0,1008,855,1.0
lock,moving,lock_moving,9,21.015599465,4,0.0,0.044,0.0,0.044,8.950000000000003,0.0,8.950000000000003,0.0,8.950000000000003,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,915,1,1.0
lock,moving,lock_moving,9,21.015599465,5,0.0,0.264,0.0,0.264,0.78,0.0,0.78,0.0,0.78,True,slow,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,6,6,1.0
lock,moving,lock_moving,12,0.290749385,0,-0.04044833079671579,6.64387687517881,0.0,6.643999999999999,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,21.712000000000003,10.0,51.712,-5.131297535332564,-0.34881591796875,0.0,47,151,1.0
lock,moving,lock_moving,12,0.290749385,1,0.0,0.7919999999999999,0.0,0.7919999999999999,36.79,0.0,36.79,0.0,36.79,True,fast,33.416,10.0,63.416,-28.569405824955084,0.0,0.0,283,18,1.0
lock,moving,lock_moving,12,0.290749385,2,0.0,17.555999999999997,0.0,17.555999999999997,5.8500000000000005,0.0,5.8500000000000005,0.0,5.8500000000000005,True,fast,5.0,10.0,35.0,-5.124307193856055,0.0,0.0,45,399,1.0
lock,moving,lock_moving,12,0.290749385,3,0.2295643675018903,37.70730120548504,0.0,37.708,1.039999999999992,0.006331466590695982,1.0399807269996855,0.0,1.039999999999992,True,slow,5.0,10.0,35.0,8.103348171531763,0.34881591796875,0.0,1008,857,1.0
lock,moving,lock_moving,12,0.290749385,4,0.0,0.044,0.0,0.044,9.340000000000003,0.0,9.340000000000003,0.0,9.340000000000003,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,918,1,1.0
lock,moving,lock_moving,12,0.290749385,5,0.0,0.264,0.0,0.264,0.78,0.0,0.78,0.0,0.78,True,slow,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,6,6,1.0
lock,moving,lock_moving,24,3.290764185,0,-0.03991259131596459,6.555878505971144,0.0,6.556,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,21.887999999999998,10.0,51.888,-5.183467468693301,-0.34881591796875,0.0,47,149,1.0
lock,moving,lock_moving,24,3.290764185,1,0.0,0.7919999999999999,0.0,0.7919999999999999,36.92,0.0,36.92,0.0,36.92,True,fast,33.416,10.0,63.416,-28.569405824955084,0.0,0.0,284,18,1.0
lock,moving,lock_moving,24,3.290764185,2,0.0,17.688,0.0,17.688,5.8500000000000005,0.0,5.8500000000000005,0.0,5.8500000000000005,True,fast,5.0,10.0,35.0,-4.994915168924116,0.0,0.0,45,402,1.0
lock,moving,lock_moving,24,3.290764185,3,0.22983223724226587,37.751300390088865,0.0,37.751999999999995,1.039999999999992,0.006331466590695982,1.0399807269996855,0.0,1.039999999999992,True,slow,5.0,10.0,35.0,8.123553256763529,0.34881591796875,0.0,1008,858,1.0
lock,moving,lock_moving,24,3.290764185,4,0.0,0.044,0.0,0.044,9.210000000000008,0.0,9.210000000000008,0.0,9.210000000000008,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,917,1,1.0
lock,moving,lock_moving,24,3.290764185,5,0.0,0.264,0.0,0.264,0.78,0.0,0.78,0.0,0.78,True,slow,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,6,6,1.0
lock,moving,lock_moving,28,4.290742395,0,-0.04044833079671579,6.64387687517881,0.0,6.643999999999999,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,21.712000000000003,10.0,51.712,-5.131297535332564,-0.34881591796875,0.0,47,151,1.0
lock,moving,lock_moving,28,4.290742395,1,0.0,0.7919999999999999,0.0,0.7919999999999999,38.61,0.0,38.61,0.0,38.61,True,fast,33.416,10.0,63.416,-28.569405824955084,0.0,0.0,297,18,1.0
lock,moving,lock_moving,28,4.290742395,2,0.0,17.555999999999997,0.0,17.555999999999997,5.8500000000000005,0.0,5.8500000000000005,0.0,5.8500000000000005,True,fast,5.0,10.0,35.0,-5.124307193856055,0.0,0.0,45,399,1.0
lock,moving,lock_moving,28,4.290742395,3,0.22983223724226587,37.751300390088865,0.0,37.751999999999995,1.039999999999992,0.006331466590695982,1.0399807269996855,0.0,1.039999999999992,True,slow,5.0,10.0,35.0,8.123553256763529,0.34881591796875,0.0,1008,858,1.0
lock,moving,lock_moving,28,4.290742395,4,0.0,0.044,0.0,0.044,9.210000000000008,0.0,9.210000000000008,0.0,9.210000000000008,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,917,1,1.0
lock,moving,lock_moving,28,4.290742395,5,0.0,0.264,0.0,0.264,0.78,0.0,0.78,0.0,0.78,True,slow,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,6,6,1.0
lock,moving,lock_moving,29,4.54076049,0,-0.04044833079671579,6.64387687517881,0.0,6.643999999999999,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,21.712000000000003,10.0,51.712,-5.131297535332564,-0.34881591796875,0.0,47,151,1.0
lock,moving,lock_moving,29,4.54076049,1,0.0,0.7919999999999999,0.0,0.7919999999999999,38.22,0.0,38.22,0.0,38.22,True,fast,33.416,10.0,63.416,-28.569405824955084,0.0,0.0,294,18,1.0
lock,moving,lock_moving,29,4.54076049,2,0.0,17.555999999999997,0.0,17.555999999999997,5.8500000000000005,0.0,5.8500000000000005,0.0,5.8500000000000005,True,fast,5.0,10.0,35.0,-5.124307193856055,0.0,0.0,45,399,1.0
lock,moving,lock_moving,29,4.54076049,3,0.2290286280211391,37.61930283627737,0.0,37.62,1.039999999999992,0.006331466590695982,1.0399807269996855,0.0,1.039999999999992,True,slow,5.0,10.0,35.0,8.062867362611627,0.34881591796875,0.0,1008,855,1.0
lock,moving,lock_moving,29,4.54076049,4,0.0,0.044,0.0,0.044,9.210000000000008,0.0,9.210000000000008,0.0,9.210000000000008,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,917,1,1.0
lock,moving,lock_moving,29,4.54076049,5,0.0,0.264,0.0,0.264,0.78,0.0,0.78,0.0,0.78,True,slow,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,6,6,1.0
lock,moving,lock_moving,32,5.290752295,0,-0.03991259131596459,6.555878505971144,0.0,6.556,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,21.887999999999998,10.0,51.888,-5.183467468693301,-0.34881591796875,0.0,47,149,1.0
lock,moving,lock_moving,32,5.290752295,1,0.0,0.7919999999999999,0.0,0.7919999999999999,36.660000000000004,0.0,36.660000000000004,0.0,36.660000000000004,True,fast,33.416,10.0,63.416,-28.569405824955084,0.0,0.0,282,18,1.0
lock,moving,lock_moving,32,5.290752295,2,0.0,17.688,0.0,17.688,5.8500000000000005,0.0,5.8500000000000005,0.0,5.8500000000000005,True,fast,5.0,10.0,35.0,-4.994915168924116,0.0,0.0,45,402,1.0
lock,moving,lock_moving,32,5.290752295,3,0.22929649776151467,37.6633020208812,0.0,37.663999999999994,1.039999999999992,0.006331466590695982,1.0399807269996855,0.0,1.039999999999992,True,slow,5.0,10.0,35.0,8.083119558433793,0.34881591796875,0.0,1008,856,1.0
lock,moving,lock_moving,32,5.290752295,4,0.0,0.044,0.0,0.044,9.340000000000003,0.0,9.340000000000003,0.0,9.340000000000003,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,918,1,1.0
lock,moving,lock_moving,32,5.290752295,5,0.0,0.264,0.0,0.264,0.78,0.0,0.78,0.0,0.78,True,slow,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,6,6,1.0
lock,moving,lock_moving,36,6.2907419,0,-0.03964472157558899,6.511879321367311,0.0,6.512,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,21.976,10.0,51.976,-5.2106862040236095,-0.34881591796875,0.0,47,148,1.0
lock,moving,lock_moving,36,6.2907419,1,0.0,0.7919999999999999,0.0,0.7919999999999999,37.44,0.0,37.44,0.0,37.44,True,fast,33.416,10.0,63.416,-28.569405824955084,0.0,0.0,288,18,1.0
lock,moving,lock_moving,36,6.2907419,2,0.0,17.555999999999997,0.0,17.555999999999997,5.8500000000000005,0.0,5.8500000000000005,0.0,5.8500000000000005,True,fast,5.0,10.0,35.0,-5.124307193856055,0.0,0.0,45,399,1.0
lock,moving,lock_moving,36,6.2907419,3,0.2303679767230171,37.83929875929653,0.0,37.839999999999996,1.039999999999992,0.006331466590695982,1.0399807269996855,0.0,1.039999999999992,True,slow,5.0,10.0,35.0,8.163893062105757,0.34881591796875,0.0,1008,860,1.0
lock,moving,lock_moving,36,6.2907419,4,0.0,0.044,0.0,0.044,8.820000000000007,0.0,8.820000000000007,0.0,8.820000000000007,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,914,1,1.0
lock,moving,lock_moving,36,6.2907419,5,0.0,0.264,0.0,0.264,0.78,0.0,0.78,0.0,0.78,True,slow,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,6,6,1.0
lock,moving,lock_moving,38,6.79075216,0,-0.04044833079671579,6.64387687517881,0.0,6.643999999999999,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,21.712000000000003,10.0,51.712,-5.131297535332564,-0.34881591796875,0.0,47,151,1.0
lock,moving,lock_moving,38,6.79075216,1,0.0,0.7919999999999999,0.0,0.7919999999999999,37.57,0.0,37.57,0.0,37.57,True,fast,33.416,10.0,63.416,-28.569405824955084,0.0,0.0,289,18,1.0
lock,moving,lock_moving,38,6.79075216,2,0.0,17.555999999999997,0.0,17.555999999999997,5.8500000000000005,0.0,5.8500000000000005,0.0,5.8500000000000005,True,fast,5.0,10.0,35.0,-5.124307193856055,0.0,0.0,45,399,1.0
lock,moving,lock_moving,38,6.79075216,3,0.2309037162037683,37.9272971285042,0.0,37.928,1.039999999999992,0.006331466590695982,1.0399807269996855,0.0,1.039999999999992,True,slow,5.0,10.0,35.0,8.204139409517012,0.34881591796875,0.0,1008,862,1.0
lock,moving,lock_moving,38,6.79075216,4,0.0,0.044,0.0,0.044,9.210000000000008,0.0,9.210000000000008,0.0,9.210000000000008,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,917,1,1.0
lock,moving,lock_moving,38,6.79075216,5,0.0,0.264,0.0,0.264,0.78,0.0,0.78,0.0,0.78,True,slow,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,6,6,1.0
lock,moving,lock_moving,39,7.040766915,0,-0.04071620053709139,6.687876059782644,0.0,6.688,6.11,-0.03719736622033918,6.1098867711231994,0.0,6.11,True,fast,21.624000000000002,10.0,51.624,-5.106326654174474,-0.34881591796875,0.0,47,152,1.0
lock,moving,lock_moving,39,7.040766915,1,0.0,0.7919999999999999,0.0,0.7919999999999999,36.92,0.0,36.92,0.0,36.92,True,fast,33.416,10.0,63.416,-28.569405824955084,0.0,0.0,284,18,1.0
lock,moving,lock_moving,39,7.040766915,2,0.0,17.555999999999997,0.0,17.555999999999997,5.8500000000000005,0.0,5.8500000000000005,0.0,5.8500000000000005,True,fast,5.0,10.0,35.0,-5.124307193856055,0.0,0.0,45,399,1.0
lock,moving,lock_moving,39,7.040766915,3,0.22929649776151467,37.6633020208812,0.0,37.663999999999994,1.039999999999992,0.006331466590695982,1.0399807269996855,0.0,1.039999999999992,True,slow,5.0,10.0,35.0,8.083119558433793,0.34881591796875,0.0,1008,856,1.0
lock,moving,lock_moving,39,7.040766915,4,0.0,0.044,0.0,0.044,9.340000000000003,0.0,9.340000000000003,0.0,9.340000000000003,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,918,1,1.0
lock,moving,lock_moving,39,7.040766915,5,0.0,0.748,0.0,0.748,0.78,0.0,0.78,0.0,0.78,True,slow,33.504,10.0,63.504,-29.36016590973145,0.0,0.0,6,17,1.0
lock,moving,lock_moving,0,19.39140588,0,-0.04124984660564563,6.995878390177677,0.0,6.9959999999999996,7.41,-0.04369087526412724,7.409871193713063,0.0,7.41,True,fast,21.008000000000003,10.0,51.008,-4.951455727053201,-0.33782958984375,0.0,57,159,1.0
lock,moving,lock_moving,0,19.39140588,1,0.0,0.7919999999999999,0.0,0.7919999999999999,37.18,0.0,37.18,0.0,37.18,True,fast,33.416,10.0,63.416,-28.569405824955084,0.0,0.0,286,18,1.0
lock,moving,lock_moving,0,19.39140588,2,0.0,17.688,0.0,17.688,5.8500000000000005,0.0,5.8500000000000005,0.0,5.8500000000000005,True,fast,5.0,10.0,35.0,-4.994915168924116,0.0,0.0,45,402,1.0
lock,moving,lock_moving,0,19.39140588,3,0.2303679767230171,37.83929875929653,0.0,37.839999999999996,1.039999999999992,0.006331466590695982,1.0399807269996855,0.0,1.039999999999992,True,slow,5.0,10.0,35.0,8.163893062105757,0.34881591796875,0.0,1008,860,1.0
lock,moving,lock_moving,0,19.39140588,4,0.0,0.044,0.0,0.044,8.299999999999997,0.0,8.299999999999997,0.0,8.299999999999997,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,910,1,1.0
lock,moving,lock_moving,0,19.39140588,5,0.0,0.264,0.0,0.264,0.78,0.0,0.78,0.0,0.78,True,slow,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,6,6,1.0
lock,moving,lock_moving,3,20.141403425,0,-0.04228757859572477,7.171875330811078,0.0,7.172,7.41,-0.04369087526412724,7.409871193713063,0.0,7.41,True,fast,20.656,10.0,50.656,-4.877845191443562,-0.33782958984375,0.0,57,163,1.0
lock,moving,lock_moving,3,20.141403425,1,0.0,0.7919999999999999,0.0,0.7919999999999999,37.31,0.0,37.31,0.0,37.31,True,fast,33.416,10.0,63.416,-28.569405824955084,0.0,0.0,287,18,1.0
lock,moving,lock_moving,3,20.141403425,2,0.0,17.688,0.0,17.688,5.8500000000000005,0.0,5.8500000000000005,0.0,5.8500000000000005,True,fast,5.0,10.0,35.0,-4.994915168924116,0.0,0.0,45,402,1.0
lock,moving,lock_moving,3,20.141403425,3,0.2319751951652707,38.103293866919536,0.0,38.104,1.039999999999992,0.006331466590695982,1.0399807269996855,0.0,1.039999999999992,True,slow,5.0,10.0,35.0,8.284353455716769,0.34881591796875,0.0,1008,866,1.0
lock,moving,lock_moving,3,20.141403425,4,0.0,0.044,0.0,0.044,8.560000000000002,0.0,8.560000000000002,0.0,8.560000000000002,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,912,1,1.0
lock,moving,lock_moving,3,20.141403425,5,0.0,0.264,0.0,0.264,0.78,0.0,0.78,0.0,0.78,True,slow,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,6,6,1.0
lock,moving,lock_moving,4,20.39140728,0,-0.04150927960316542,7.039877625336027,0.0,7.039999999999999,7.41,-0.043690875264127245,7.409871193713064,0.0,7.41,True,fast,20.92,10.0,50.92,-4.932071528953024,-0.33782958984375,0.0,57,160,1.0
lock,moving,lock_moving,4,20.39140728,1,0.0,0.7919999999999999,0.0,0.7919999999999999,37.83,0.0,37.83,0.0,37.83,True,fast,33.416,10.0,63.416,-28.569405824955084,0.0,0.0,291,18,1.0
lock,moving,lock_moving,4,20.39140728,2,0.0,17.688,0.0,17.688,5.8500000000000005,0.0,5.8500000000000005,0.0,5.8500000000000005,True,fast,5.0,10.0,35.0,-4.994915168924116,0.0,0.0,45,402,1.0
lock,moving,lock_moving,4,20.39140728,3,0.2309037162037683,37.9272971285042,0.0,37.928,1.039999999999992,0.006331466590695982,1.0399807269996855,0.0,1.039999999999992,True,slow,5.0,10.0,35.0,8.204139409517012,0.34881591796875,0.0,1008,862,1.0
lock,moving,lock_moving,4,20.39140728,4,0.0,0.044,0.0,0.044,8.689999999999998,0.0,8.689999999999998,0.0,8.689999999999998,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,913,1,1.0
lock,moving,lock_moving,4,20.39140728,5,0.0,0.264,0.0,0.264,0.78,0.0,0.78,0.0,0.78,True,slow,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,6,6,1.0
lock,moving,lock_moving,14,1.41656827,0,-0.04202814559820498,7.127876095652727,0.0,7.127999999999999,7.41,-0.04369087526412724,7.409871193713063,0.0,7.41,True,fast,20.744,10.0,50.744,-4.895274244444231,-0.33782958984375,0.0,57,162,1.0
lock,moving,lock_moving,14,1.41656827,1,0.0,0.7919999999999999,0.0,0.7919999999999999,38.09,0.0,38.09,0.0,38.09,True,fast,33.416,10.0,63.416,-28.569405824955084,0.0,0.0,293,18,1.0
lock,moving,lock_moving,14,1.41656827,2,0.0,17.688,0.0,17.688,5.8500000000000005,0.0,5.8500000000000005,0.0,5.8500000000000005,True,fast,5.0,10.0,35.0,-4.994915168924116,0.0,0.0,45,402,1.0
lock,moving,lock_moving,14,1.41656827,3,0.2314394556845195,38.01529549771187,0.0,38.016,1.039999999999992,0.006331466590695982,1.0399807269996855,0.0,1.039999999999992,True,slow,5.0,10.0,35.0,8.244292731037092,0.34881591796875,0.0,1008,864,1.0
lock,moving,lock_moving,14,1.41656827,4,0.0,0.044,0.0,0.044,8.560000000000002,0.0,8.560000000000002,0.0,8.560000000000002,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,912,1,1.0
lock,moving,lock_moving,14,1.41656827,5,0.0,0.264,0.0,0.264,0.78,0.0,0.78,0.0,0.78,True,slow,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,6,6,1.0
lock,moving,lock_moving,16,1.91656827,0,-0.04124984660564563,6.995878390177677,0.0,6.9959999999999996,7.41,-0.04369087526412724,7.409871193713063,0.0,7.41,True,fast,21.008000000000003,10.0,51.008,-4.951455727053201,-0.33782958984375,0.0,57,159,1.0
lock,moving,lock_moving,16,1.91656827,1,0.0,0.7919999999999999,0.0,0.7919999999999999,37.31,0.0,37.31,0.0,37.31,True,fast,33.416,10.0,63.416,-28.569405824955084,0.0,0.0,287,18,1.0
lock,moving,lock_moving,16,1.91656827,2,0.0,17.688,0.0,17.688,5.8500000000000005,0.0,5.8500000000000005,0.0,5.8500000000000005,True,fast,5.0,10.0,35.0,-4.994915168924116,0.0,0.0,45,402,1.0
lock,moving,lock_moving,16,1.91656827,3,0.2314394556845195,38.01529549771187,0.0,38.016,1.039999999999992,0.006331466590695982,1.0399807269996855,0.0,1.039999999999992,True,slow,5.0,10.0,35.0,8.244292731037092,0.34881591796875,0.0,1008,864,1.0
lock,moving,lock_moving,16,1.91656827,4,0.0,0.044,0.0,0.044,8.430000000000007,0.0,8.430000000000007,0.0,8.430000000000007,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,911,1,1.0
lock,moving,lock_moving,16,1.91656827,5,0.0,0.264,0.0,0.264,0.78,0.0,0.78,0.0,0.78,True,slow,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,6,6,1.0
lock,moving,lock_moving,22,3.416578655,0,-0.04150927960316542,7.039877625336027,0.0,7.039999999999999,7.41,-0.043690875264127245,7.409871193713064,0.0,7.41,True,fast,20.92,10.0,50.92,-4.932071528953024,-0.33782958984375,0.0,57,160,1.0
