# CSV-File created with merge-csv.com
# -----------------------------------------------------------

frame,trackID,range,x,y,z,vx,vy,vz,speed,ax,ay,az,peakVal,peak_mean,peak_std,speed_mean,speed_std,energy_xyz,track_duration,dopplerIdx,label
4009,20,1.1454374612081895,-0.28515625,1.109375,0.0,-0.0017755681818181818,0.0078125,0.0,0.008011728815822782,-0.0017755681818181818,0.0078125,0.0,16,25.5,9.5,0.004005864407911391,0.004005864407911391,0.0,2,-32,metal_lock3
4009,21,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,0.0,0.0,0.0,0.0,1,-21,metal_lock3
4009,24,1.1490817176969237,-0.75390625,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,13,0.0,0.0,0.0,0.0,1,-32,metal_lock3
4010,2,1.4130154099754628,-0.30859375,1.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611,610.2352941176471,1.8480327144005892,0.0,0.0,0.0,34,0,metal_lock3
4010,20,1.1454374612081895,-0.28515625,1.109375,0.0,-0.0017755681818181818,0.0078125,0.0,0.008011728815822782,-0.0017755681818181818,0.0078125,0.0,16,25.5,9.5,0.004005864407911391,0.004005864407911391,0.0,2,-32,metal_lock3
4010,21,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,0.0,0.0,0.0,0.0,1,-21,metal_lock3
4010,24,1.1490817176969237,-0.75390625,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,13,0.0,0.0,0.0,0.0,1,-32,metal_lock3
4011,2,1.4130154099754628,-0.30859375,1.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614,610.3428571428572,1.9264008949757228,0.0,0.0,0.0,35,0,metal_lock3
4011,20,1.1454374612081895,-0.28515625,1.109375,0.0,-0.0017755681818181818,0.0078125,0.0,0.008011728815822782,-0.0017755681818181818,0.0078125,0.0,16,25.5,9.5,0.004005864407911391,0.004005864407911391,0.0,2,-32,metal_lock3
4011,21,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,0.0,0.0,0.0,0.0,1,-21,metal_lock3
4011,24,1.1490817176969237,-0.75390625,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,13,0.0,0.0,0.0,0.0,1,-32,metal_lock3
4012,2,1.4130154099754628,-0.30859375,1.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610,610.3333333333334,1.9002923751652299,0.0,0.0,0.0,36,0,metal_lock3
4012,20,1.1454374612081895,-0.28515625,1.109375,0.0,-0.0017755681818181818,0.0078125,0.0,0.008011728815822782,-0.0017755681818181818,0.0078125,0.0,16,25.5,9.5,0.004005864407911391,0.004005864407911391,0.0,2,-32,metal_lock3
4012,21,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,0.0,0.0,0.0,0.0,1,-21,metal_lock3
4012,24,1.1490817176969237,-0.75390625,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,13,0.0,0.0,0.0,0.0,1,-32,metal_lock3
4013,2,1.4130154099754628,-0.30859375,1.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613,610.4054054054054,1.9236713134350534,0.0,0.0,0.0,37,0,metal_lock3
4013,20,1.1454374612081895,-0.28515625,1.109375,0.0,-0.0017755681818181818,0.0078125,0.0,0.008011728815822782,-0.0017755681818181818,0.0078125,0.0,16,25.5,9.5,0.004005864407911391,0.004005864407911391,0.0,2,-32,metal_lock3
4013,21,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,0.0,0.0,0.0,0.0,1,-21,metal_lock3
4013,24,1.1490817176969237,-0.75390625,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,13,0.0,0.0,0.0,0.0,1,-32,metal_lock3
4014,2,1.4130154099754628,-0.30859375,1.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612,610.4473684210526,1.9152761024135538,0.0,0.0,0.0,38,0,metal_lock3
4014,20,1.1454374612081895,-0.28515625,1.109375,0.0,-0.0017755681818181818,0.0078125,0.0,0.008011728815822782,-0.0017755681818181818,0.0078125,0.0,16,25.5,9.5,0.004005864407911391,0.004005864407911391,0.0,2,-32,metal_lock3
4014,21,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,0.0,0.0,0.0,0.0,1,-21,metal_lock3
4014,24,1.1490817176969237,-0.75390625,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,13,0.0,0.0,0.0,0.0,1,-32,metal_lock3
4015,2,1.4130154099754628,-0.30859375,1.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612,610.4871794871794,1.9064236200452416,0.0,0.0,0.0,39,0,metal_lock3
4015,20,1.1454374612081895,-0.28515625,1.109375,0.0,-0.0017755681818181818,0.0078125,0.0,0.008011728815822782,-0.0017755681818181818,0.0078125,0.0,16,25.5,9.5,0.004005864407911391,0.004005864407911391,0.0,2,-32,metal_lock3
4015,21,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,0.0,0.0,0.0,0.0,1,-21,metal_lock3
4015,24,1.1490817176969237,-0.75390625,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,13,0.0,0.0,0.0,0.0,1,-32,metal_lock3
4016,2,1.4130154099754628,-0.30859375,1.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614,610.575,1.9607077803691197,0.0,0.0,0.0,40,0,metal_lock3
4016,20,1.1454374612081895,-0.28515625,1.109375,0.0,-0.0017755681818181818,0.0078125,0.0,0.008011728815822782,-0.0017755681818181818,0.0078125,0.0,16,25.5,9.5,0.004005864407911391,0.004005864407911391,0.0,2,-32,metal_lock3
4016,21,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,0.0,0.0,0.0,0.0,1,-21,metal_lock3
4016,24,1.1490817176969237,-0.75390625,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,13,0.0,0.0,0.0,0.0,1,-32,metal_lock3
4017,2,1.4130154099754628,-0.30859375,1.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612,610.609756097561,1.9490841974641022,0.0,0.0,0.0,41,0,metal_lock3
4017,20,1.1454374612081895,-0.28515625,1.109375,0.0,-0.0017755681818181818,0.0078125,0.0,0.008011728815822782,-0.0017755681818181818,0.0078125,0.0,16,25.5,9.5,0.004005864407911391,0.004005864407911391,0.0,2,-32,metal_lock3
4017,21,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,0.0,0.0,0.0,0.0,1,-21,metal_lock3
4017,24,1.1490817176969237,-0.75390625,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,13,0.0,0.0,0.0,0.0,1,-32,metal_lock3
4192,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,108,0.0,0.0,0.0,0.0,1,0,metal_lock4
4192,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4192,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4193,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,112.5,4.5,0.0,0.0,0.0,2,0,metal_lock4
4193,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4193,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4194,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,111,4.242640687119285,0.0,0.0,0.0,3,0,metal_lock4
4194,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4194,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4195,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,110.25,3.897114317029974,0.0,0.0,0.0,4,0,metal_lock4
4195,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4195,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4196,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,109.4,3.878143885933063,0.0,0.0,0.0,5,0,metal_lock4
4196,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4196,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4197,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,109,3.6514837167011076,0.0,0.0,0.0,6,0,metal_lock4
4197,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4197,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4198,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,108.71428571428571,3.4522988495984492,0.0,0.0,0.0,7,0,metal_lock4
4198,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4198,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4199,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,108.75,3.2307119958300214,0.0,0.0,0.0,8,0,metal_lock4
4199,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4199,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4200,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,108.77777777777777,3.0469576001782417,0.0,0.0,0.0,9,0,metal_lock4
4200,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4200,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4201,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,108.6,2.939387691339814,0.0,0.0,0.0,10,0,metal_lock4
4201,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4201,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4202,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,108.63636363636364,2.8049542946439114,0.0,0.0,0.0,11,0,metal_lock4
4202,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4202,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4203,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,108.58333333333333,2.6912925436591904,0.0,0.0,0.0,12,0,metal_lock4
4203,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4203,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4204,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,108.76923076923077,2.664693550105965,0.0,0.0,0.0,13,0,metal_lock4
4204,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4204,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4205,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,108.92857142857143,2.631248636627695,0.0,0.0,0.0,14,0,metal_lock4
4205,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4205,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4206,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,108.93333333333334,2.5420901286583493,0.0,0.0,0.0,15,0,metal_lock4
4206,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4206,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4206,28,1.677378500164021,0.2109375,1.6640625,0.0,0.046875,-0.09375,0.0,0.10481568644530265,0.046875,-0.09375,0.0,9,9.5,0.5,0.052407843222651324,0.052407843222651324,0.0,2,23,metal_lock4
4207,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,108.875,2.4717149916606487,0.0,0.0,0.0,16,0,metal_lock4
4207,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4207,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4207,28,1.677378500164021,0.2109375,1.6640625,0.0,0.046875,-0.09375,0.0,0.10481568644530265,0.046875,-0.09375,0.0,9,9.5,0.5,0.052407843222651324,0.052407843222651324,0.0,2,23,metal_lock4
4208,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,108.82352941176471,2.4067379465269156,0.0,0.0,0.0,17,0,metal_lock4
4208,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4208,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4209,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,108.66666666666667,2.4267032964268394,0.0,0.0,0.0,18,0,metal_lock4
4209,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4209,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4210,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,108.89473684210526,2.5524959269436085,0.0,0.0,0.0,19,0,metal_lock4
4210,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4210,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4211,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,108.75,2.56661255354212,0.0,0.0,0.0,20,0,metal_lock4
4211,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4211,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4211,48,1.6768007533996288,-0.26171875,1.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,16,0.0,0.0,0.0,0.0,1,-10,metal_lock4
4211,50,1.6778696558526975,1.1015625,1.265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,0.0,1,-10,metal_lock4
4212,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,108.9047619047619,2.5986216475509054,0.0,0.0,0.0,21,0,metal_lock4
4212,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4212,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4212,48,1.6768007533996288,-0.26171875,1.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,16,0.0,0.0,0.0,0.0,1,-10,metal_lock4
4212,50,1.6778696558526975,1.1015625,1.265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,0.0,1,-10,metal_lock4
4213,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,108.81818181818181,2.569689822745922,0.0,0.0,0.0,22,0,metal_lock4
4213,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4213,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4213,48,1.6768007533996288,-0.26171875,1.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,16,0.0,0.0,0.0,0.0,1,-10,metal_lock4
4213,50,1.6778696558526975,1.1015625,1.265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,0.0,1,-10,metal_lock4
4214,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,108.82608695652173,2.513479727442545,0.0,0.0,0.0,23,0,metal_lock4
4214,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4214,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4214,28,1.6777969011195157,0.3125,1.6484375,0.0,0.03515625,-0.09375,0.0,0.10012504389043982,0.03515625,-0.09375,0.0,9,9,0.6324555320336759,0.051241587276841215,0.04585014203211905,0.0049108886718750005,5,2,metal_lock4
4214,48,1.6774012420282192,-0.3671875,1.63671875,0.0,-0.03515625,-0.006510416666666667,0.0,0.035753984942046825,-0.03515625,-0.006510416666666667,0.0,14,15,1.0,0.017876992471023413,0.017876992471023413,0.0,2,2,metal_lock4
4214,50,1.6778696558526975,1.1015625,1.265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,0.0,1,-10,metal_lock4
4215,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,108.875,2.4717149916606487,0.0,0.0,0.0,24,0,metal_lock4
4215,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4215,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4215,28,1.6777969011195157,0.3125,1.6484375,0.0,0.03515625,-0.09375,0.0,0.10012504389043982,0.03515625,-0.09375,0.0,9,9,0.6324555320336759,0.051241587276841215,0.04585014203211905,0.0049108886718750005,5,2,metal_lock4
4215,48,1.6774012420282192,-0.3671875,1.63671875,0.0,-0.03515625,-0.006510416666666667,0.0,0.035753984942046825,-0.03515625,-0.006510416666666667,0.0,14,15,1.0,0.017876992471023413,0.017876992471023413,0.0,2,2,metal_lock4
4215,50,1.6778696558526975,1.1015625,1.265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,0.0,1,-10,metal_lock4
4216,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,108.92,2.431789464571306,0.0,0.0,0.0,25,0,metal_lock4
4216,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4216,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4216,28,1.6777969011195157,0.3125,1.6484375,0.0,0.03515625,-0.09375,0.0,0.10012504389043982,0.03515625,-0.09375,0.0,9,9,0.6324555320336759,0.051241587276841215,0.04585014203211905,0.0049108886718750005,5,2,metal_lock4
4216,48,1.6774012420282192,-0.3671875,1.63671875,0.0,-0.03515625,-0.006510416666666667,0.0,0.035753984942046825,-0.03515625,-0.006510416666666667,0.0,14,15,1.0,0.017876992471023413,0.017876992471023413,0.0,2,2,metal_lock4
4216,50,1.6778696558526975,1.1015625,1.265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,0.0,1,-10,metal_lock4
4217,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,108.88461538461539,2.3911201603645464,0.0,0.0,0.0,26,0,metal_lock4
4217,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4217,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4217,28,1.6777969011195157,0.3125,1.6484375,0.0,0.03515625,-0.09375,0.0,0.10012504389043982,0.03515625,-0.09375,0.0,9,9,0.6324555320336759,0.051241587276841215,0.04585014203211905,0.0049108886718750005,5,2,metal_lock4
4217,48,1.6774012420282192,-0.3671875,1.63671875,0.0,-0.03515625,-0.006510416666666667,0.0,0.035753984942046825,-0.03515625,-0.006510416666666667,0.0,14,15,1.0,0.017876992471023413,0.017876992471023413,0.0,2,2,metal_lock4
4217,50,1.6778696558526975,1.1015625,1.265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,0.0,1,-10,metal_lock4
4218,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,108.77777777777777,2.4088314876309775,0.0,0.0,0.0,27,0,metal_lock4
4218,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4218,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4218,28,1.6777969011195157,0.3125,1.6484375,0.0,0.03515625,-0.09375,0.0,0.10012504389043982,0.03515625,-0.09375,0.0,9,9,0.6324555320336759,0.051241587276841215,0.04585014203211905,0.0049108886718750005,5,2,metal_lock4
4218,48,1.6774012420282192,-0.3671875,1.63671875,0.0,-0.03515625,-0.006510416666666667,0.0,0.035753984942046825,-0.03515625,-0.006510416666666667,0.0,14,15,1.0,0.017876992471023413,0.017876992471023413,0.0,2,2,metal_lock4
4218,50,1.6778696558526975,1.1015625,1.265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,0.0,1,-10,metal_lock4
4219,4,1.411929719294329,-0.265625,1.38671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,108.60714285714286,2.5261388621808596,0.0,0.0,0.0,28,0,metal_lock4
4219,6,1.0573461859917261,-0.265625,1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4219,10,1.0599982034919917,-0.5625,0.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.0,0.0,0.0,0.0,1,-29,metal_lock4
4219,28,1.6777969011195157,0.3125,1.6484375,0.0,0.03515625,-0.09375,0.0,0.10012504389043982,0.03515625,-0.09375,0.0,9,9,0.6324555320336759,0.051241587276841215,0.04585014203211905,0.0049108886718750005,5,2,metal_lock4
